trajectory_id,frame,full_instruction_ref,current_step_index,current_step_text,transition_event,full_condition,current_condition,hold_condition,steps_since_transition,cumulative_transition_count
coffee_table/case515,4715,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],338,12
coffee_table/case515,4716,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],339,12
coffee_table/case515,4717,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],340,12
coffee_table/case515,4718,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],341,12
coffee_table/case515,4719,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],342,12
coffee_table/case515,4720,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],343,12
coffee_table/case515,4721,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],344,12
coffee_table/case515,4722,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],345,12
coffee_table/case515,4723,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],346,12
coffee_table/case515,4724,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],347,12
coffee_table/case515,4725,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],348,12
coffee_table/case515,4726,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],349,12
coffee_table/case515,4727,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],350,12
coffee_table/case515,4728,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],351,12
coffee_table/case515,4729,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],352,12
coffee_table/case515,4730,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],353,12
coffee_table/case515,4731,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],354,12
coffee_table/case515,4732,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],355,12
coffee_table/case515,4733,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],356,12
coffee_table/case515,4734,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],357,12
coffee_table/case515,4735,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],358,12
coffee_table/case515,4736,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],359,12
coffee_table/case515,4737,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],360,12
coffee_table/case515,4738,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],361,12
coffee_table/case515,4739,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],362,12
coffee_table/case515,4740,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],363,12
coffee_table/case515,4741,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],364,12
coffee_table/case515,4742,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],365,12
coffee_table/case515,4743,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],366,12
coffee_table/case515,4744,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],367,12
coffee_table/case515,4745,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],368,12
coffee_table/case515,4746,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],369,12
coffee_table/case515,4747,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],370,12
coffee_table/case515,4748,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],371,12
coffee_table/case515,4749,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],372,12
coffee_table/case515,4750,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],373,12
coffee_table/case515,4751,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],374,12
coffee_table/case515,4752,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],375,12
coffee_table/case515,4753,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],376,12
coffee_table/case515,4754,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],377,12
coffee_table/case515,4755,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],378,12
coffee_table/case515,4756,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],379,12
coffee_table/case515,4757,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],380,12
coffee_table/case515,4758,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],381,12
coffee_table/case515,4759,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],382,12
coffee_table/case515,4760,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],383,12
coffee_table/case515,4761,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],384,12
coffee_table/case515,4762,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],385,12
coffee_table/case515,4763,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],386,12
coffee_table/case515,4764,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],387,12
coffee_table/case515,4765,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],388,12
coffee_table/case515,4766,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],389,12
coffee_table/case515,4767,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],390,12
coffee_table/case515,4768,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],391,12
coffee_table/case515,4769,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],392,12
coffee_table/case515,4770,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],393,12
coffee_table/case515,4771,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],394,12
coffee_table/case515,4772,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],395,12
coffee_table/case515,4773,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],396,12
coffee_table/case515,4774,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],397,12
coffee_table/case515,4775,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],398,12
coffee_table/case515,4776,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],399,12
coffee_table/case515,4777,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],400,12
coffee_table/case515,4778,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],401,12
coffee_table/case515,4779,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],402,12
coffee_table/case515,4780,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],403,12
coffee_table/case515,4781,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],404,12
coffee_table/case515,4782,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],405,12
coffee_table/case515,4783,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],406,12
coffee_table/case515,4784,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],407,12
coffee_table/case515,4785,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],408,12
coffee_table/case515,4786,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],409,12
coffee_table/case515,4787,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],410,12
coffee_table/case515,4788,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],411,12
coffee_table/case515,4789,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],412,12
coffee_table/case515,4790,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],413,12
coffee_table/case515,4791,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],414,12
coffee_table/case515,4792,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],415,12
coffee_table/case515,4793,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],416,12
coffee_table/case515,4794,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],417,12
coffee_table/case515,4795,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],418,12
coffee_table/case515,4796,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],419,12
coffee_table/case515,4797,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],420,12
coffee_table/case515,4798,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],421,12
coffee_table/case515,4799,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],422,12
coffee_table/case515,4800,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],423,12
coffee_table/case515,4801,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],424,12
coffee_table/case515,4802,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],425,12
coffee_table/case515,4803,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],426,12
coffee_table/case515,4804,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],427,12
coffee_table/case515,4805,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],428,12
coffee_table/case515,4806,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],429,12
coffee_table/case515,4807,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],430,12
coffee_table/case515,4808,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],431,12
coffee_table/case515,4809,coffee_table/case515,12,Pour the orange juice into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the orange juice into the akita black bowl.,[HOLD],432,12
